"Time","Current"
0.775,0.0238
0.780,0.0235
0.785,0.0235
0.790,0.0235
0.795,0.0238
0.800,0.0238
0.805,0.0235
0.810,0.0235
0.815,0.0238
0.820,0.0232
0.825,0.0226
0.830,0.0226
0.835,0.0226
0.840,0.0223
0.845,0.0220
0.850,0.0213
0.855,0.0223
0.860,0.0216
0.865,0.0211
0.870,0.0213
0.875,0.0211
0.880,0.0208
0.885,0.0201
0.890,0.0198
0.895,0.0198
0.900,0.0196
0.905,0.0189
0.910,0.0189
0.915,0.0189
0.920,0.0183
0.925,0.0177
0.930,0.0171
0.935,0.0171
0.940,0.0168
0.945,0.0165
0.950,0.0162
0.955,0.0162
0.960,0.0162
0.965,0.0159
0.970,0.0156
0.975,0.0162
0.980,0.0159
0.985,0.0153
0.990,0.0153
0.995,0.0156
1.000,0.0150
1.005,0.0150
1.010,0.0144
1.015,0.0150
1.020,0.0144
1.025,0.0138
1.030,0.0135
1.035,0.0138
1.040,0.0126
1.045,0.0120
1.050,0.0120
1.055,0.0117
1.060,0.0114
1.065,0.0111
1.070,0.0108
1.075,0.0111
1.080,0.0108
1.085,0.0102
1.090,0.0096
1.095,0.0102
1.100,0.0093
1.105,0.0099
1.110,0.0096
1.115,0.0096
1.120,0.0096
1.125,0.0090
1.130,0.0087
1.135,0.0090
1.140,0.0084
1.145,0.0087
1.150,0.0084
1.155,0.0090
1.160,0.0081
1.165,0.0081
1.170,0.0081
1.175,0.0093
1.180,0.0087
1.185,0.0087
1.190,0.0087
1.195,0.0090
1.200,0.0090
1.205,0.0087
1.210,0.0087
1.215,0.0090
1.220,0.0081
1.225,0.0081
1.230,0.0072
1.235,0.0075
1.240,0.0069
1.245,0.0072
1.250,0.0063
1.255,0.0066
1.260,0.0054
1.265,0.0054
1.270,0.0051
1.275,0.0054
1.280,0.0045
1.285,0.0045
1.290,0.0042
1.295,0.0042
1.300,0.0039
1.305,0.0036
1.310,0.0033
1.315,0.0042
1.320,0.0033
1.325,0.0030
1.330,0.0033
1.335,0.0039
1.340,0.0033
1.345,0.0033
1.350,0.0033
1.355,0.0039
1.360,0.0036
1.365,0.0042
1.370,0.0042
1.375,0.0048
1.380,0.0042
1.385,0.0048
1.390,0.0042
1.395,0.0048
1.400,0.0048
1.405,0.0045
1.410,0.0045
1.415,0.0054
1.420,0.0048
1.425,0.0048
1.430,0.0045
1.435,0.0057
1.440,0.0051
1.445,0.0060
1.450,0.0054
1.455,0.0066
1.460,0.0057
1.465,0.0054
1.470,0.0057
1.475,0.0063
1.480,0.0057
1.485,0.0060
1.490,0.0054
1.495,0.0060
1.500,0.0060
1.505,0.0057
1.510,0.0063
1.515,0.0066
1.520,0.0066
1.525,0.0063
1.530,0.0066
1.535,0.0072
1.540,0.0066
1.545,0.0072
1.550,0.0075
1.555,0.0084
1.560,0.0084
1.565,0.0084
1.570,0.0081
1.575,0.0093
1.580,0.0087
1.585,0.0090
1.590,0.0090
1.595,0.0096
1.600,0.0093
1.605,0.0093
1.610,0.0093
1.615,0.0105
1.620,0.0099
1.625,0.0108
1.630,0.0105
1.635,0.0111
1.640,0.0111
1.645,0.0108
1.650,0.0114
1.655,0.0120
1.660,0.0114
1.665,0.0117
1.670,0.0117
1.675,0.0123
1.680,0.0117
1.685,0.0117
1.690,0.0114
1.695,0.0126
1.700,0.0120
1.705,0.0120
1.710,0.0120
1.715,0.0129
1.720,0.0126
1.725,0.0120
1.730,0.0120
1.735,0.0132
1.740,0.0126
1.745,0.0129
1.750,0.0135
1.755,0.0150
1.760,0.0141
1.765,0.0147
1.770,0.0150
1.775,0.0159
1.780,0.0159
1.785,0.0162
1.790,0.0168
1.795,0.0186
1.800,0.0183
1.805,0.0189
1.810,0.0192
1.815,0.0208
1.820,0.0204
1.825,0.0211
1.830,0.0216
1.835,0.0232
1.840,0.0235
1.845,0.0235
1.850,0.0232
1.855,0.0247
1.860,0.0241
1.865,0.0241
1.870,0.0238
1.875,0.0250
1.880,0.0235
1.885,0.0232
1.890,0.0226
1.895,0.0226
1.900,0.0211
1.905,0.0204
1.910,0.0198
1.915,0.0198
1.920,0.0189
1.925,0.0180
1.930,0.0177
1.935,0.0177
1.940,0.0165
1.945,0.0162
1.950,0.0159
1.955,0.0165
1.960,0.0159
1.965,0.0150
1.970,0.0147
1.975,0.0153
1.980,0.0138
1.985,0.0138
1.990,0.0132
1.995,0.0135
2.000,0.0126
2.005,0.0117
2.010,0.0111
2.015,0.0120
2.020,0.0108
2.025,0.0105
2.030,0.0102
2.035,0.0102
2.040,0.0093
2.045,0.0090
2.050,0.0090
2.055,0.0093
2.060,0.0081
2.065,0.0078
2.070,0.0072
2.075,0.0078
2.080,0.0066
2.085,0.0060
2.090,0.0057
2.095,0.0063
2.100,0.0054
2.105,0.0045
2.110,0.0045
2.115,0.0054
2.120,0.0045
2.125,0.0039
2.130,0.0042
2.135,0.0048
2.140,0.0042
2.145,0.0039
2.150,0.0033
2.155,0.0042
2.160,0.0042
2.165,0.0039
2.170,0.0039
2.175,0.0045
2.180,0.0042
2.185,0.0042
2.190,0.0042
2.195,0.0048
2.200,0.0042
2.205,0.0045
2.210,0.0051
2.215,0.0057
2.220,0.0057
2.225,0.0054
2.230,0.0057
2.235,0.0066
2.240,0.0063
2.245,0.0066
2.250,0.0069
2.255,0.0078
2.260,0.0075
2.265,0.0078
2.270,0.0072
2.275,0.0081
2.280,0.0078
2.285,0.0078
2.290,0.0081
2.295,0.0090
2.300,0.0090
2.305,0.0090
2.310,0.0093
2.315,0.0096
2.320,0.0093
2.325,0.0090
2.330,0.0096
2.335,0.0105
2.340,0.0099
2.345,0.0102
2.350,0.0099
2.355,0.0105
2.360,0.0102
2.365,0.0108
2.370,0.0111
2.375,0.0117
2.380,0.0108
2.385,0.0117
2.390,0.0114
2.395,0.0126
2.400,0.0123
2.405,0.0123
2.410,0.0132
2.415,0.0144
2.420,0.0138
2.425,0.0144
2.430,0.0147
2.435,0.0156
2.440,0.0153
2.445,0.0162
2.450,0.0165
2.455,0.0177
2.460,0.0174
2.465,0.0177
2.470,0.0183
2.475,0.0192
2.480,0.0196
2.485,0.0198
2.490,0.0208
2.495,0.0216
2.500,0.0216
2.505,0.0223
2.510,0.0229
2.515,0.0238
2.520,0.0244
2.525,0.0247
2.530,0.0247
2.535,0.0259
2.540,0.0259
2.545,0.0256
2.550,0.0256
2.555,0.0271
2.560,0.0265
2.565,0.0265
2.570,0.0274
2.575,0.0283
2.580,0.0277
2.585,0.0283
2.590,0.0283
2.595,0.0289
2.600,0.0289
2.605,0.0283
2.610,0.0289
2.615,0.0298
2.620,0.0289
2.625,0.0289
2.630,0.0289
2.635,0.0292
2.640,0.0286
2.645,0.0283
2.650,0.0280
2.655,0.0286
2.660,0.0277
2.665,0.0274
2.670,0.0271
2.675,0.0271
2.680,0.0265
2.685,0.0259
2.690,0.0253
2.695,0.0256
2.700,0.0247
2.705,0.0241
2.710,0.0235
2.715,0.0235
2.720,0.0223
2.725,0.0213
2.730,0.0204
2.735,0.0198
2.740,0.0186
2.745,0.0177
2.750,0.0171
2.755,0.0168
2.760,0.0153
2.765,0.0150
2.770,0.0144
2.775,0.0138
2.780,0.0135
2.785,0.0120
2.790,0.0117
2.795,0.0114
2.800,0.0108
2.805,0.0102
2.810,0.0096
2.815,0.0102
2.820,0.0090
2.825,0.0087
2.830,0.0081
2.835,0.0087
2.840,0.0078
2.845,0.0072
2.850,0.0069
2.855,0.0072
2.860,0.0063
2.865,0.0063
2.870,0.0063
2.875,0.0060
2.880,0.0060
2.885,0.0054
2.890,0.0057
2.895,0.0063
2.900,0.0054
2.905,0.0057
2.910,0.0051
2.915,0.0060
2.920,0.0054
2.925,0.0054
2.930,0.0054
2.935,0.0066
2.940,0.0063
2.945,0.0066
2.950,0.0063
2.955,0.0066
2.960,0.0063
2.965,0.0066
2.970,0.0066
2.975,0.0078
2.980,0.0072
2.985,0.0075
2.990,0.0072
2.995,0.0081
3.000,0.0081
3.005,0.0081
3.010,0.0093
3.015,0.0096
3.020,0.0093
3.025,0.0096
3.030,0.0096
3.035,0.0105
3.040,0.0102
3.045,0.0108
3.050,0.0108
3.055,0.0120
3.060,0.0117
3.065,0.0117
3.070,0.0120
3.075,0.0129
3.080,0.0126
3.085,0.0129
3.090,0.0129
3.095,0.0138
3.100,0.0138
3.105,0.0129
3.110,0.0138
3.115,0.0147
3.120,0.0144
3.125,0.0150
3.130,0.0153
3.135,0.0162
3.140,0.0159
3.145,0.0150
3.150,0.0156
3.155,0.0162
3.160,0.0162
3.165,0.0159
3.170,0.0153
3.175,0.0165
3.180,0.0159
3.185,0.0153
3.190,0.0156
3.195,0.0159
3.200,0.0150
3.205,0.0144
3.210,0.0141
3.215,0.0138
3.220,0.0129
3.225,0.0126
3.230,0.0117
3.235,0.0120
3.240,0.0111
3.245,0.0105
3.250,0.0099
3.255,0.0102
3.260,0.0096
3.265,0.0087
3.270,0.0087
3.275,0.0087
3.280,0.0081
3.285,0.0072
3.290,0.0072
3.295,0.0069
3.300,0.0066
3.305,0.0063
3.310,0.0066
3.315,0.0069
3.320,0.0063
3.325,0.0057
3.330,0.0057
3.335,0.0063
3.340,0.0054
3.345,0.0057
3.350,0.0060
3.355,0.0066
3.360,0.0060
3.365,0.0057
3.370,0.0060
3.375,0.0066
3.380,0.0060
3.385,0.0057
3.390,0.0066
3.395,0.0072
3.400,0.0069
3.405,0.0066
3.410,0.0066
3.415,0.0075
3.420,0.0072
3.425,0.0069
3.430,0.0069
3.435,0.0078
3.440,0.0072
3.445,0.0078
3.450,0.0072
3.455,0.0081
3.460,0.0072
3.465,0.0069
3.470,0.0069
3.475,0.0075
3.480,0.0069
3.485,0.0066
3.490,0.0066
3.495,0.0069
3.500,0.0057
3.505,0.0054
3.510,0.0048
3.515,0.0054
3.520,0.0048
3.525,0.0048
3.530,0.0045
3.535,0.0054
3.540,0.0042
3.545,0.0039
3.550,0.0033
3.555,0.0039
3.560,0.0033
3.565,0.0030
3.570,0.0033
3.575,0.0033
3.580,0.0030
3.585,0.0024
3.590,0.0024
3.595,0.0030
3.600,0.0027
3.605,0.0024
3.610,0.0024
3.615,0.0033
3.620,0.0027
3.625,0.0030
3.630,0.0024
3.635,0.0033
3.640,0.0030
3.645,0.0033
3.650,0.0030
3.655,0.0042
3.660,0.0033
3.665,0.0039
3.670,0.0033
3.675,0.0042
3.680,0.0039
3.685,0.0045
3.690,0.0045
3.695,0.0054
3.700,0.0054
3.705,0.0054
3.710,0.0054
3.715,0.0066
3.720,0.0066
3.725,0.0069
3.730,0.0069
3.735,0.0081
3.740,0.0081
3.745,0.0081
3.750,0.0090
3.755,0.0096
3.760,0.0093
3.765,0.0093
3.770,0.0102
3.775,0.0108
3.780,0.0105
3.785,0.0108
3.790,0.0105
3.795,0.0120
3.800,0.0114
3.805,0.0114
3.810,0.0117
3.815,0.0126
3.820,0.0120
3.825,0.0114
3.830,0.0108
3.835,0.0114
3.840,0.0108
3.845,0.0114
3.850,0.0105
3.855,0.0111
3.860,0.0105
3.865,0.0102
3.870,0.0096
3.875,0.0102
3.880,0.0096
3.885,0.0096
3.890,0.0093
3.895,0.0099
3.900,0.0090
3.905,0.0087
3.910,0.0081
3.915,0.0081
3.920,0.0081
3.925,0.0081
3.930,0.0081
3.935,0.0081
3.940,0.0078
3.945,0.0078
3.950,0.0075
3.955,0.0081
3.960,0.0075
3.965,0.0078
3.970,0.0078
3.975,0.0087
3.980,0.0078
3.985,0.0078
3.990,0.0072
3.995,0.0081
4.000,0.0075
4.005,0.0072
4.010,0.0075
4.015,0.0087
4.020,0.0078
4.025,0.0078
4.030,0.0072
4.035,0.0081
4.040,0.0072
4.045,0.0072
4.050,0.0072
4.055,0.0081
4.060,0.0072
4.065,0.0069
4.070,0.0066
4.075,0.0075
4.080,0.0066
4.085,0.0069
4.090,0.0066
4.095,0.0069
4.100,0.0066
4.105,0.0057
4.110,0.0054
4.115,0.0066
4.120,0.0054
4.125,0.0054
4.130,0.0054
4.135,0.0057
4.140,0.0051
4.145,0.0042
4.150,0.0045
4.155,0.0048
4.160,0.0042
4.165,0.0039
4.170,0.0033
4.175,0.0039
4.180,0.0036
4.185,0.0030
4.190,0.0030
4.195,0.0036
4.200,0.0030
4.205,0.0024
4.210,0.0021
4.215,0.0024
4.220,0.0021
4.225,0.0018
4.230,0.0018
4.235,0.0024
4.240,0.0014
4.245,0.0009
4.250,0.0009
4.255,0.0021
4.260,0.0009
4.265,0.0006
4.270,0.0009
4.275,0.0018
4.280,0.0006
4.285,0.0009
4.290,0.0006
4.295,0.0014
4.300,0.0006
4.305,0.0006
4.310,0.0006
4.315,0.0014
4.320,0.0006
4.325,0.0006
4.330,0.0006
4.335,0.0018
4.340,0.0006
4.345,0.0009
4.350,0.0009
4.355,0.0018
4.360,0.0014
4.365,0.0006
4.370,0.0009
4.375,0.0021
4.380,0.0014
4.385,0.0014
4.390,0.0011
4.395,0.0027
4.400,0.0018
4.405,0.0018
4.410,0.0021
4.415,0.0030
4.420,0.0021
4.425,0.0021
4.430,0.0018
4.435,0.0024
4.440,0.0021
4.445,0.0018
4.450,0.0021
4.455,0.0027
4.460,0.0021
4.465,0.0018
4.470,0.0014
4.475,0.0033
4.480,0.0018
4.485,0.0021
4.490,0.0018
4.495,0.0030
4.500,0.0021
4.505,0.0021
4.510,0.0027
4.515,0.0033
4.520,0.0024
4.525,0.0021
4.530,0.0021
4.535,0.0036
4.540,0.0024
4.545,0.0021
4.550,0.0024
4.555,0.0039
4.560,0.0030
4.565,0.0033
4.570,0.0030
4.575,0.0045
4.580,0.0039
4.585,0.0042
4.590,0.0039
4.595,0.0048
4.600,0.0042
4.605,0.0048
4.610,0.0048
4.615,0.0066
4.620,0.0054
4.625,0.0060
4.630,0.0060
4.635,0.0078
4.640,0.0063
4.645,0.0063
4.650,0.0066
4.655,0.0084
4.660,0.0078
4.665,0.0072
4.670,0.0072
4.675,0.0087
4.680,0.0078
4.685,0.0084
4.690,0.0087
4.695,0.0099
4.700,0.0087
4.705,0.0087
4.710,0.0090
4.715,0.0108
4.720,0.0093
4.725,0.0096
4.730,0.0096
4.735,0.0114
4.740,0.0102
4.745,0.0096
4.750,0.0099
4.755,0.0111
4.760,0.0105
4.765,0.0105
4.770,0.0111
4.775,0.0126
4.780,0.0114
4.785,0.0114
4.790,0.0111
4.795,0.0120
4.800,0.0117
4.805,0.0114
4.810,0.0111
4.815,0.0126
4.820,0.0111
4.825,0.0111
4.830,0.0108
4.835,0.0117
4.840,0.0108
4.845,0.0105
4.850,0.0102
4.855,0.0114
4.860,0.0102
4.865,0.0102
4.870,0.0099
4.875,0.0108
4.880,0.0099
4.885,0.0096
4.890,0.0087
4.895,0.0099
4.900,0.0087
4.905,0.0081
4.910,0.0078
4.915,0.0090
4.920,0.0078
4.925,0.0066
4.930,0.0066
4.935,0.0078
4.940,0.0063
4.945,0.0060
4.950,0.0054
4.955,0.0066
4.960,0.0048
4.965,0.0045
4.970,0.0042
4.975,0.0057
4.980,0.0042
4.985,0.0039
4.990,0.0033
4.995,0.0042
5.000,0.0030
5.005,0.0024
5.010,0.0024
5.015,0.0036
5.020,0.0021
5.025,0.0024
5.030,0.0018
5.035,0.0024
5.040,0.0014
5.045,0.0014
5.050,0.0011
5.055,0.0021
5.060,0.0006
5.065,0.0011
5.070,0.0006
5.075,0.0014
5.080,0.0006
5.085,0.0006
5.090,0.0006
5.095,0.0014
5.100,0.0006
5.105,0.0006
5.110,0.0002
5.115,0.0011
5.120,0.0006
5.125,0.0006
5.130,0.0014
5.135,0.0018
5.140,0.0014
5.145,0.0011
5.150,0.0014
5.155,0.0024
5.160,0.0018
5.165,0.0018
5.170,0.0024
5.175,0.0033
5.180,0.0030
5.185,0.0030
5.190,0.0033
5.195,0.0039
5.200,0.0033
5.205,0.0033
5.210,0.0039
5.215,0.0045
5.220,0.0042
5.225,0.0042
5.230,0.0039
5.235,0.0048
5.240,0.0045
5.245,0.0045
5.250,0.0045
5.255,0.0054
5.260,0.0048
5.265,0.0051
5.270,0.0048
5.275,0.0057
5.280,0.0054
5.285,0.0048
5.290,0.0054
5.295,0.0063
5.300,0.0057
5.305,0.0057
5.310,0.0054
5.315,0.0066
5.320,0.0063
5.325,0.0066
5.330,0.0066
5.335,0.0078
5.340,0.0069
5.345,0.0069
5.350,0.0066
5.355,0.0075
5.360,0.0069
5.365,0.0075
5.370,0.0078
5.375,0.0081
5.380,0.0081
5.385,0.0075
5.390,0.0075
5.395,0.0081
5.400,0.0072
5.405,0.0081
5.410,0.0078
5.415,0.0087
5.420,0.0078
5.425,0.0078
5.430,0.0078
5.435,0.0090
5.440,0.0081
5.445,0.0081
5.450,0.0081
5.455,0.0090
5.460,0.0081
5.465,0.0084
5.470,0.0078
5.475,0.0090
5.480,0.0084
5.485,0.0084
5.490,0.0084
5.495,0.0096
5.500,0.0093
5.505,0.0090
5.510,0.0090
5.515,0.0102
5.520,0.0093
5.525,0.0093
5.530,0.0096
5.535,0.0108
5.540,0.0102
5.545,0.0096
5.550,0.0096
5.555,0.0111
5.560,0.0096
5.565,0.0096
5.570,0.0093
5.575,0.0105
5.580,0.0096
5.585,0.0093
5.590,0.0090
5.595,0.0096
5.600,0.0087
5.605,0.0087
5.610,0.0087
5.615,0.0090
5.620,0.0090
5.625,0.0081
5.630,0.0078
5.635,0.0084
5.640,0.0078
5.645,0.0075
5.650,0.0075
5.655,0.0081
5.660,0.0069
5.665,0.0069
5.670,0.0063
5.675,0.0072
5.680,0.0063
5.685,0.0060
5.690,0.0063
5.695,0.0069
5.700,0.0057
5.705,0.0051
5.710,0.0054
5.715,0.0057
5.720,0.0045
5.725,0.0042
5.730,0.0042
5.735,0.0054
5.740,0.0039
5.745,0.0039
5.750,0.0030
5.755,0.0036
5.760,0.0030
5.765,0.0021
5.770,0.0021
5.775,0.0033
5.780,0.0021
5.785,0.0018
5.790,0.0011
5.795,0.0021
5.800,0.0014
5.805,0.0009
5.810,0.0009
5.815,0.0021
5.820,0.0014
5.825,0.0011
5.830,0.0006
5.835,0.0021
5.840,0.0006
5.845,0.0009
5.850,0.0006
5.855,0.0018
5.860,0.0006
5.865,0.0006
5.870,0.0006
5.875,0.0018
5.880,0.0006
5.885,0.0009
5.890,0.0002
5.895,0.0014
5.900,0.0002
5.905,0.0002
5.910,0.0006
5.915,0.0014
5.920,0.0006
5.925,0.0006
5.930,0.0002
5.935,0.0018
5.940,0.0006
5.945,0.0006
5.950,0.0006
5.955,0.0021
5.960,0.0009
5.965,0.0006
5.970,0.0006
5.975,0.0018
5.980,0.0006
5.985,0.0006
5.990,0.0009
5.995,0.0018
6.000,0.0006
6.005,0.0006
6.010,0.0002
6.015,0.0018
6.020,0.0006
6.025,0.0002
6.030,0.0006
6.035,0.0018
6.040,0.0006
6.045,0.0006
6.050,0.0009
6.055,0.0024
6.060,0.0006
6.065,0.0009
6.070,0.0006
6.075,0.0021
6.080,0.0006
6.085,0.0006
6.090,0.0006
6.095,0.0021
6.100,0.0006
6.105,0.0006
6.110,0.0006
6.115,0.0024
6.120,0.0006
6.125,0.0009
6.130,0.0006
6.135,0.0021
6.140,0.0009
6.145,0.0006
6.150,0.0006
6.155,0.0024
6.160,0.0009
6.165,0.0009
6.170,0.0002
6.175,0.0024
6.180,0.0006
6.185,0.0006
6.190,0.0002
6.195,0.0024
6.200,0.0006
6.205,0.0006
6.210,0.0006
6.215,0.0027
6.220,0.0006
6.225,0.0006
6.230,0.0002
6.235,0.0024
6.240,0.0006
6.245,0.0006
6.250,0.0006
6.255,0.0018
6.260,0.0006
6.265,0.0006
6.270,0.0006
6.275,0.0024
6.280,0.0006
6.285,0.0006
6.290,-0.0001
6.295,0.0024
6.300,0.0006
6.305,0.0006
6.310,0.0006
6.315,0.0030
6.320,0.0006
6.325,0.0006
6.330,0.0002
6.335,0.0024
6.340,0.0006
6.345,0.0006
6.350,0.0009
6.355,0.0027
6.360,0.0006
6.365,0.0006
6.370,0.0006
6.375,0.0021
6.380,0.0006
6.385,0.0006
6.390,0.0006
6.395,0.0024
6.400,0.0006
6.405,0.0006
6.410,0.0002
6.415,0.0024
6.420,0.0006
6.425,0.0009
6.430,0.0002
6.435,0.0024
6.440,0.0009
6.445,0.0006
6.450,0.0006
6.455,0.0024
6.460,0.0006
6.465,0.0006
6.470,0.0006
6.475,0.0030
6.480,0.0011
6.485,0.0009
6.490,0.0006
6.495,0.0024
6.500,0.0009
6.505,0.0006
6.510,0.0006
6.515,0.0030
6.520,0.0009
6.525,0.0009
6.530,0.0006
6.535,0.0027
6.540,0.0006
6.545,0.0009
6.550,0.0009
6.555,0.0033
6.560,0.0009
6.565,0.0011
6.570,0.0006
6.575,0.0030
6.580,0.0009
6.585,0.0009
6.590,0.0011
6.595,0.0024
6.600,0.0014
6.605,0.0018
6.610,0.0011
6.615,0.0030
6.620,0.0018
6.625,0.0014
6.630,0.0018
6.635,0.0027
6.640,0.0014
6.645,0.0018
6.650,0.0018
6.655,0.0030
6.660,0.0018
6.665,0.0018
6.670,0.0018
6.675,0.0024
6.680,0.0018
6.685,0.0018
6.690,0.0014
6.695,0.0024
6.700,0.0018
6.705,0.0024
6.710,0.0018
6.715,0.0018
6.720,0.0014
6.725,0.0018
6.730,0.0018
6.735,0.0021
6.740,0.0018
6.745,0.0018
6.750,0.0018
6.755,0.0018
6.760,0.0018
6.765,0.0018
6.770,0.0018
6.775,0.0021
6.780,0.0018
6.785,0.0021
6.790,0.0018
6.795,0.0018
6.800,0.0018
6.805,0.0018
6.810,0.0018
6.815,0.0021
6.820,0.0021
6.825,0.0021
6.830,0.0018
6.835,0.0021
6.840,0.0021
6.845,0.0018
6.850,0.0021
6.855,0.0024
6.860,0.0024
6.865,0.0027
6.870,0.0024
6.875,0.0027
6.880,0.0030
6.885,0.0027
6.890,0.0033
6.895,0.0033
6.900,0.0039
6.905,0.0039
6.910,0.0036
6.915,0.0042
6.920,0.0042
6.925,0.0048
6.930,0.0045
6.935,0.0051
6.940,0.0048
6.945,0.0054
6.950,0.0054
6.955,0.0054
6.960,0.0054
6.965,0.0060
6.970,0.0060
6.975,0.0066
6.980,0.0063
6.985,0.0066
6.990,0.0066
6.995,0.0066
7.000,0.0072
7.005,0.0078
7.010,0.0078
7.015,0.0087
7.020,0.0084
7.025,0.0084
7.030,0.0087
7.035,0.0090
7.040,0.0090
7.045,0.0093
7.050,0.0096
7.055,0.0099
7.060,0.0096
7.065,0.0099
7.070,0.0096
7.075,0.0099
7.080,0.0099
7.085,0.0096
7.090,0.0099
7.095,0.0108
7.100,0.0099
7.105,0.0102
7.110,0.0099
7.115,0.0102
7.120,0.0102
7.125,0.0096
7.130,0.0096
7.135,0.0105
7.140,0.0093
7.145,0.0096
7.150,0.0090
7.155,0.0093
7.160,0.0090
7.165,0.0087
7.170,0.0087
7.175,0.0093
7.180,0.0084
7.185,0.0084
7.190,0.0078
7.195,0.0081
7.200,0.0078
7.205,0.0075
7.210,0.0081
7.215,0.0087
7.220,0.0072
7.225,0.0072
7.230,0.0066
7.235,0.0072
7.240,0.0063
7.245,0.0063
7.250,0.0063
7.255,0.0066
7.260,0.0057
7.265,0.0054
7.270,0.0051
7.275,0.0057
7.280,0.0054
7.285,0.0045
7.290,0.0045
7.295,0.0048
7.300,0.0039
7.305,0.0033
7.310,0.0036
7.315,0.0045
7.320,0.0030
7.325,0.0030
7.330,0.0030
7.335,0.0036
7.340,0.0021
7.345,0.0021
7.350,0.0021
7.355,0.0030
7.360,0.0021
7.365,0.0014
7.370,0.0014
7.375,0.0024
7.380,0.0014
7.385,0.0009
7.390,0.0009
7.395,0.0021
7.400,0.0006
7.405,0.0006
7.410,0.0009
7.415,0.0024
7.420,0.0009
7.425,0.0009
7.430,0.0006
7.435,0.0024
7.440,0.0009
7.445,0.0011
7.450,0.0006
7.455,0.0024
7.460,0.0011
7.465,0.0009
7.470,0.0014
7.475,0.0024
7.480,0.0014
7.485,0.0014
7.490,0.0014
7.495,0.0033
7.500,0.0014
7.505,0.0018
7.510,0.0018
7.515,0.0036
7.520,0.0021
7.525,0.0021
7.530,0.0021
7.535,0.0039
7.540,0.0024
7.545,0.0027
7.550,0.0027
7.555,0.0042
7.560,0.0030
7.565,0.0033
7.570,0.0033
7.575,0.0042
7.580,0.0033
7.585,0.0033
7.590,0.0036
7.595,0.0051
7.600,0.0039
7.605,0.0036
7.610,0.0039
7.615,0.0054
7.620,0.0039
7.625,0.0042
7.630,0.0045
7.635,0.0057
7.640,0.0048
7.645,0.0045
7.650,0.0045
7.655,0.0060
7.660,0.0048
7.665,0.0048
7.670,0.0051
7.675,0.0060
7.680,0.0051
7.685,0.0054
7.690,0.0054
7.695,0.0066
7.700,0.0054
7.705,0.0045
7.710,0.0048
7.715,0.0063
7.720,0.0054
7.725,0.0051
7.730,0.0048
7.735,0.0063
7.740,0.0051
7.745,0.0048
7.750,0.0048
7.755,0.0057
7.760,0.0048
